arrival_date,year,month,state,district,market,commodity,crop,season,demand,min_price,max_price,modal_price,price_unit,source,source_url
2023-03-01,2023,3,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1043,1481,1262,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-04-01,2023,4,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1095,1279,1187,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-05-01,2023,5,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1059,1261,1160,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-06-01,2023,6,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1007,1349,1178,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-07-01,2023,7,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,989,1187,1088,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-08-01,2023,8,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,913,1303,1108,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-09-01,2023,9,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1012,1340,1176,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-10-01,2023,10,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1117,1361,1239,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-11-01,2023,11,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1117,1585,1351,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2023-12-01,2023,12,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1044,1428,1236,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-01-01,2024,1,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1087,1435,1261,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-02-01,2024,2,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1109,1569,1339,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-03-01,2024,3,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1094,1458,1276,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-04-01,2024,4,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,975,1313,1144,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-05-01,2024,5,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1066,1376,1221,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-06-01,2024,6,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1137,1581,1359,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-07-01,2024,7,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1060,1264,1162,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-08-01,2024,8,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1119,1527,1323,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-09-01,2024,9,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1100,1388,1244,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-10-01,2024,10,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1216,1630,1423,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-11-01,2024,11,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1286,1500,1393,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2024-12-01,2024,12,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1254,1472,1363,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-01-01,2025,1,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1351,1663,1507,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-02-01,2025,2,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1276,1714,1495,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-03-01,2025,3,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1031,1389,1210,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-04-01,2025,4,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1140,1522,1331,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-05-01,2025,5,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1232,1598,1415,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-06-01,2025,6,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1280,1482,1381,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-07-01,2025,7,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1243,1445,1344,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-08-01,2025,8,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1041,1341,1191,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-09-01,2025,9,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1272,1584,1428,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-10-01,2025,10,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1236,1452,1344,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-11-01,2025,11,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1383,1637,1510,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-12-01,2025,12,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1236,1732,1484,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-01-01,2026,1,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1318,1718,1518,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-02-01,2026,2,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1413,1721,1567,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-03-01,2026,3,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1083,1471,1277,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-04-01,2026,4,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1129,1537,1333,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-05-01,2026,5,Uttar Pradesh,Lucknow,Lucknow,Cauliflower,cauliflower,Rabi,medium,1236,1508,1372,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-01-01,2016,1,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1504,1950,1727,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-02-01,2016,2,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1097,1553,1325,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-03-01,2016,3,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1342,1736,1539,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-04-01,2016,4,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1266,1560,1413,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-05-01,2016,5,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1240,1462,1351,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-06-01,2016,6,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1345,1773,1559,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-07-01,2016,7,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1263,1591,1427,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-08-01,2016,8,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1386,1812,1599,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-09-01,2016,9,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1315,1859,1587,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-10-01,2016,10,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1347,1713,1530,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-11-01,2016,11,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1402,1746,1574,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-12-01,2016,12,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1496,2138,1817,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-01-01,2017,1,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1391,1637,1514,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-02-01,2017,2,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1329,1779,1554,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-03-01,2017,3,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1156,1462,1309,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-04-01,2017,4,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1171,1563,1367,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-05-01,2017,5,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1125,1613,1369,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-06-01,2017,6,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1410,1886,1648,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-07-01,2017,7,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1490,1914,1702,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-08-01,2017,8,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1400,1632,1516,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-09-01,2017,9,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1471,2087,1779,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-10-01,2017,10,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1370,1846,1608,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-11-01,2017,11,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1688,1954,1821,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-12-01,2017,12,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1370,1872,1621,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-01-01,2018,1,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1349,1781,1565,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-02-01,2018,2,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1375,1977,1676,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-03-01,2018,3,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1255,1671,1463,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-04-01,2018,4,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1432,1708,1570,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-05-01,2018,5,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1367,1797,1582,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-06-01,2018,6,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1200,1702,1451,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-07-01,2018,7,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1541,1903,1722,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-08-01,2018,8,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1555,1965,1760,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-09-01,2018,9,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1632,2230,1931,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-10-01,2018,10,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1359,1951,1655,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-11-01,2018,11,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1564,1860,1712,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-12-01,2018,12,Gujarat,Ahmedabad,Ahmedabad,Spinach,spinach,Rabi,medium,1599,1935,1767,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
